id,birth_year,sex,parental_education,childhood_sep,region,migration_background,baseline_health_18,income_32_eur,self_rated_health_32,mental_health_score_32,employment_status_32,emp_18,emp_19,emp_20,emp_21,emp_22,emp_23,emp_24,emp_25,emp_26,emp_27,emp_28,emp_29,emp_30,fam_18,fam_19,fam_20,fam_21,fam_22,fam_23,fam_24,fam_25,fam_26,fam_27,fam_28,fam_29,fam_30,house_18,house_19,house_20,house_21,house_22,house_23,house_24,house_25,house_26,house_27,house_28,house_29,house_30
357,1991,female,medium,3,western_finland,0,3,45500,3,3.8,full_time,education,part_time,education,education,education,full_time,full_time,full_time,full_time,full_time,full_time,full_time,full_time,single_no_child,single_no_child,partnered_no_child,partnered_no_child,partnered_no_child,partnered_no_child,partnered_with_child,partnered_with_child,partnered_with_child,single_parent,single_parent,single_parent,single_parent,parental_home,parental_home,parental_home,other_temporary,other_temporary,renting,renting,renting,renting,renting,renting,renting,renting
358,1992,female,low,2,capital_region,0,4,30500,4,5.7,full_time,education,education,education,part_time,full_time,full_time,full_time,inactive_care,inactive_care,part_time,part_time,unemployed,full_time,single_no_child,single_no_child,partnered_no_child,partnered_no_child,partnered_no_child,partnered_no_child,partnered_no_child,partnered_no_child,single_no_child,single_no_child,single_no_child,single_no_child,single_no_child,parental_home,parental_home,parental_home,parental_home,parental_home,parental_home,parental_home,parental_home,renting,owner_occupied,owner_occupied,owner_occupied,owner_occupied
359,1993,male,low,1,eastern_northern_finland,0,3,40500,2,9.7,full_time,education,education,part_time,education,education,full_time,full_time,full_time,unemployed,full_time,full_time,full_time,full_time,single_no_child,single_no_child,single_no_child,single_no_child,single_no_child,single_no_child,single_no_child,single_no_child,single_no_child,single_no_child,single_no_child,single_no_child,single_parent,parental_home,parental_home,renting,renting,renting,renting,renting,renting,renting,renting,renting,renting,renting
360,1992,male,low,2,western_finland,0,4,40700,5,5.6,full_time,education,education,education,full_time,education,full_time,full_time,full_time,full_time,full_time,full_time,full_time,full_time,single_no_child,single_no_child,single_no_child,single_no_child,single_no_child,single_parent,single_parent,single_parent,single_parent,partnered_with_child,partnered_with_child,partnered_with_child,partnered_with_child,parental_home,parental_home,parental_home,parental_home,parental_home,parental_home,parental_home,renting,renting,renting,owner_occupied,owner_occupied,owner_occupied
361,1994,male,high,4,western_finland,0,3,52600,3,5.9,full_time,education,education,education,education,education,full_time,full_time,full_time,full_time,part_time,full_time,full_time,full_time,single_no_child,single_no_child,single_no_child,single_no_child,single_no_child,partnered_no_child,partnered_no_child,partnered_no_child,partnered_no_child,partnered_no_child,single_no_child,single_no_child,single_no_child,parental_home,parental_home,other_temporary,renting,renting,renting,renting,renting,renting,renting,renting,renting,renting
362,1992,male,low,2,western_finland,1,3,38300,4,10.0,full_time,education,education,education,education,education,part_time,full_time,full_time,part_time,full_time,full_time,unemployed,full_time,single_no_child,single_no_child,single_no_child,single_no_child,single_no_child,single_no_child,single_no_child,single_no_child,single_no_child,single_no_child,partnered_no_child,partnered_no_child,partnered_no_child,parental_home,parental_home,parental_home,parental_home,parental_home,parental_home,parental_home,parental_home,parental_home,parental_home,renting,renting,renting
363,1990,female,high,4,capital_region,0,4,60700,5,6.5,full_time,education,education,full_time,full_time,full_time,full_time,full_time,full_time,full_time,part_time,full_time,full_time,full_time,single_no_child,single_no_child,single_no_child,single_no_child,single_no_child,single_no_child,single_no_child,single_no_child,single_no_child,single_no_child,single_parent,single_parent,single_parent,parental_home,parental_home,parental_home,renting,renting,renting,renting,renting,renting,renting,renting,renting,renting
364,1991,female,high,3,eastern_northern_finland,0,3,53700,3,9.8,full_time,education,education,full_time,full_time,full_time,full_time,full_time,inactive_care,full_time,part_time,part_time,full_time,full_time,single_no_child,single_no_child,single_no_child,single_no_child,single_no_child,single_no_child,single_no_child,single_no_child,single_no_child,single_no_child,single_no_child,single_parent,single_parent,parental_home,parental_home,parental_home,parental_home,parental_home,parental_home,parental_home,renting,owner_occupied,owner_occupied,owner_occupied,owner_occupied,owner_occupied
365,1993,female,medium,3,capital_region,1,4,26500,2,4.9,part_time,part_time,education,unemployed,unemployed,full_time,unemployed,full_time,part_time,unemployed,full_time,part_time,full_time,part_time,single_no_child,single_no_child,single_no_child,single_no_child,single_no_child,single_no_child,single_no_child,single_no_child,partnered_no_child,partnered_no_child,partnered_no_child,partnered_no_child,partnered_no_child,renting,renting,renting,renting,renting,renting,renting,renting,renting,renting,renting,renting,renting
366,1990,female,high,3,capital_region,1,4,9000,2,14.1,unemployed,education,unemployed,unemployed,unemployed,part_time,unemployed,unemployed,inactive_care,unemployed,part_time,unemployed,full_time,part_time,single_no_child,single_no_child,single_no_child,single_no_child,single_no_child,single_no_child,single_no_child,single_no_child,single_no_child,single_no_child,single_no_child,single_no_child,partnered_no_child,parental_home,parental_home,parental_home,renting,renting,renting,renting,renting,renting,renting,renting,renting,renting
367,1993,male,medium,4,eastern_northern_finland,0,3,34100,3,3.5,full_time,education,education,education,full_time,full_time,full_time,full_time,inactive_care,inactive_care,part_time,part_time,full_time,part_time,single_no_child,single_no_child,single_no_child,single_no_child,single_no_child,single_no_child,single_no_child,single_no_child,partnered_with_child,partnered_with_child,partnered_with_child,partnered_with_child,partnered_with_child,parental_home,parental_home,parental_home,parental_home,parental_home,parental_home,parental_home,parental_home,parental_home,parental_home,renting,renting,renting
368,1992,male,high,5,southern_finland,0,5,51500,5,6.8,full_time,education,education,education,education,education,full_time,full_time,full_time,full_time,full_time,full_time,full_time,full_time,single_no_child,single_no_child,single_no_child,single_no_child,single_no_child,single_no_child,single_no_child,single_no_child,single_no_child,single_no_child,single_no_child,partnered_no_child,partnered_no_child,parental_home,parental_home,parental_home,parental_home,parental_home,parental_home,parental_home,parental_home,parental_home,parental_home,parental_home,parental_home,renting
369,1990,male,medium,3,western_finland,0,4,48300,4,0.9,full_time,education,education,education,education,education,full_time,full_time,full_time,full_time,part_time,full_time,full_time,full_time,single_no_child,single_no_child,single_no_child,single_no_child,single_no_child,single_no_child,single_no_child,single_no_child,single_no_child,single_no_child,single_no_child,single_no_child,partnered_no_child,parental_home,parental_home,parental_home,parental_home,other_temporary,other_temporary,renting,renting,renting,renting,renting,renting,renting
370,1992,female,medium,3,capital_region,0,5,40500,4,9.6,full_time,education,education,unemployed,unemployed,education,full_time,full_time,part_time,full_time,full_time,full_time,full_time,full_time,single_no_child,single_no_child,single_no_child,single_no_child,single_no_child,single_no_child,single_no_child,single_no_child,partnered_no_child,partnered_no_child,partnered_with_child,partnered_with_child,partnered_with_child,parental_home,parental_home,parental_home,renting,renting,renting,renting,renting,renting,renting,renting,renting,owner_occupied
371,1994,female,medium,3,southern_finland,0,3,46300,3,10.6,full_time,part_time,education,education,unemployed,unemployed,part_time,part_time,full_time,full_time,full_time,full_time,full_time,full_time,single_no_child,single_no_child,single_no_child,single_no_child,single_parent,single_parent,single_parent,single_parent,single_parent,single_parent,single_parent,partnered_with_child,partnered_with_child,parental_home,renting,renting,renting,renting,renting,renting,renting,renting,renting,renting,renting,renting
372,1990,female,high,3,eastern_northern_finland,0,4,69200,4,8.5,full_time,education,education,full_time,full_time,full_time,full_time,full_time,full_time,full_time,full_time,full_time,full_time,full_time,single_no_child,single_no_child,single_no_child,single_no_child,partnered_no_child,partnered_no_child,partnered_no_child,partnered_no_child,partnered_no_child,partnered_no_child,partnered_no_child,partnered_no_child,partnered_no_child,parental_home,parental_home,parental_home,parental_home,renting,renting,renting,renting,renting,renting,renting,renting,renting
373,1994,female,low,1,southern_finland,0,2,36300,1,9.8,full_time,education,education,education,full_time,full_time,full_time,unemployed,inactive_care,inactive_care,part_time,part_time,full_time,full_time,single_no_child,single_no_child,single_no_child,single_no_child,single_no_child,single_no_child,single_no_child,single_no_child,partnered_with_child,partnered_with_child,partnered_with_child,partnered_with_child,partnered_with_child,parental_home,parental_home,parental_home,parental_home,parental_home,parental_home,parental_home,renting,renting,renting,renting,renting,renting
374,1990,male,low,2,eastern_northern_finland,0,5,53300,5,1.7,full_time,education,education,education,education,education,full_time,full_time,full_time,full_time,full_time,full_time,full_time,full_time,single_no_child,single_no_child,single_no_child,single_no_child,single_no_child,single_no_child,single_no_child,single_no_child,single_no_child,single_no_child,single_no_child,single_no_child,single_no_child,parental_home,parental_home,parental_home,parental_home,parental_home,parental_home,parental_home,parental_home,parental_home,other_temporary,other_temporary,other_temporary,other_temporary
375,1990,male,high,4,eastern_northern_finland,0,4,47700,4,1.9,full_time,education,education,full_time,full_time,full_time,full_time,full_time,full_time,full_time,part_time,full_time,full_time,full_time,single_no_child,single_no_child,single_no_child,single_no_child,partnered_with_child,partnered_with_child,partnered_with_child,partnered_with_child,partnered_with_child,partnered_with_child,partnered_with_child,partnered_with_child,partnered_with_child,parental_home,parental_home,parental_home,parental_home,parental_home,parental_home,parental_home,renting,renting,renting,renting,renting,renting
