id,age,calendar_year,employment_state,family_state,housing_state
147,30,2023,part_time,single_parent,renting
148,18,2012,education,single_no_child,parental_home
148,19,2013,education,single_no_child,parental_home
148,20,2014,education,single_no_child,parental_home
148,21,2015,education,single_no_child,parental_home
148,22,2016,education,single_no_child,renting
148,23,2017,full_time,partnered_with_child,renting
148,24,2018,full_time,partnered_with_child,renting
148,25,2019,full_time,partnered_with_child,renting
148,26,2020,full_time,partnered_with_child,renting
148,27,2021,full_time,partnered_with_child,owner_occupied
148,28,2022,full_time,partnered_with_child,owner_occupied
148,29,2023,full_time,partnered_with_child,owner_occupied
148,30,2024,full_time,partnered_with_child,owner_occupied
149,18,2009,education,single_no_child,parental_home
149,19,2010,full_time,single_no_child,parental_home
149,20,2011,full_time,single_no_child,parental_home
149,21,2012,full_time,single_no_child,parental_home
149,22,2013,full_time,single_no_child,renting
149,23,2014,full_time,single_no_child,renting
149,24,2015,full_time,partnered_no_child,renting
149,25,2016,full_time,partnered_no_child,renting
149,26,2017,full_time,partnered_no_child,owner_occupied
149,27,2018,full_time,partnered_no_child,owner_occupied
149,28,2019,full_time,partnered_no_child,owner_occupied
149,29,2020,full_time,partnered_no_child,owner_occupied
149,30,2021,part_time,partnered_no_child,owner_occupied
150,18,2009,inactive_care,single_no_child,parental_home
150,19,2010,education,single_no_child,renting
150,20,2011,education,single_no_child,renting
150,21,2012,education,single_no_child,renting
150,22,2013,education,single_parent,renting
150,23,2014,full_time,single_parent,renting
150,24,2015,full_time,single_parent,renting
150,25,2016,full_time,single_parent,renting
150,26,2017,full_time,single_parent,renting
150,27,2018,full_time,single_parent,renting
150,28,2019,full_time,partnered_with_child,renting
150,29,2020,part_time,partnered_with_child,renting
150,30,2021,full_time,partnered_with_child,renting
151,18,2011,education,single_no_child,parental_home
151,19,2012,education,single_no_child,parental_home
151,20,2013,unemployed,single_no_child,parental_home
151,21,2014,unemployed,single_no_child,renting
151,22,2015,full_time,single_no_child,renting
151,23,2016,full_time,single_no_child,renting
151,24,2017,full_time,single_no_child,renting
151,25,2018,full_time,single_no_child,renting
151,26,2019,full_time,single_no_child,renting
151,27,2020,full_time,single_no_child,renting
151,28,2021,full_time,single_no_child,renting
151,29,2022,full_time,single_no_child,renting
151,30,2023,full_time,single_no_child,renting
152,18,2011,education,single_no_child,parental_home
152,19,2012,education,single_no_child,parental_home
152,20,2013,part_time,single_no_child,parental_home
152,21,2014,education,single_no_child,parental_home
152,22,2015,education,single_no_child,parental_home
152,23,2016,full_time,single_no_child,parental_home
152,24,2017,full_time,single_no_child,renting
152,25,2018,full_time,single_no_child,renting
152,26,2019,full_time,single_no_child,renting
152,27,2020,full_time,single_parent,renting
152,28,2021,full_time,single_parent,renting
152,29,2022,full_time,single_parent,owner_occupied
152,30,2023,full_time,partnered_with_child,owner_occupied
153,18,2010,education,single_no_child,parental_home
153,19,2011,education,single_no_child,parental_home
153,20,2012,education,single_no_child,parental_home
153,21,2013,education,single_no_child,parental_home
153,22,2014,education,single_no_child,parental_home
153,23,2015,full_time,single_no_child,parental_home
153,24,2016,full_time,single_no_child,parental_home
153,25,2017,full_time,single_no_child,parental_home
153,26,2018,full_time,partnered_no_child,parental_home
153,27,2019,full_time,partnered_no_child,parental_home
153,28,2020,full_time,partnered_no_child,renting
153,29,2021,full_time,partnered_no_child,renting
153,30,2022,full_time,partnered_with_child,renting
154,18,2009,education,single_no_child,parental_home
154,19,2010,education,single_no_child,parental_home
154,20,2011,education,single_no_child,parental_home
154,21,2012,full_time,partnered_no_child,parental_home
154,22,2013,full_time,partnered_no_child,parental_home
154,23,2014,full_time,partnered_no_child,parental_home
154,24,2015,full_time,partnered_no_child,parental_home
154,25,2016,inactive_care,partnered_no_child,parental_home
154,26,2017,inactive_care,partnered_no_child,renting
154,27,2018,part_time,single_parent,renting
154,28,2019,part_time,single_parent,renting
154,29,2020,full_time,single_parent,renting
154,30,2021,full_time,single_parent,renting
155,18,2011,education,single_no_child,parental_home
155,19,2012,education,single_no_child,renting
155,20,2013,full_time,single_no_child,renting
155,21,2014,part_time,single_no_child,renting
155,22,2015,full_time,single_no_child,renting
155,23,2016,full_time,single_no_child,renting
155,24,2017,full_time,single_no_child,renting
155,25,2018,unemployed,single_no_child,renting
155,26,2019,full_time,partnered_no_child,renting
155,27,2020,full_time,partnered_with_child,renting
155,28,2021,full_time,partnered_with_child,renting
155,29,2022,full_time,partnered_with_child,renting
155,30,2023,part_time,partnered_with_child,renting
156,18,2008,education,single_no_child,parental_home
156,19,2009,education,single_no_child,other_temporary
156,20,2010,full_time,single_no_child,other_temporary
156,21,2011,full_time,single_no_child,renting
156,22,2012,full_time,single_no_child,renting
156,23,2013,education,single_no_child,renting
156,24,2014,full_time,single_no_child,renting
156,25,2015,full_time,single_no_child,renting
156,26,2016,full_time,single_no_child,renting
156,27,2017,full_time,single_no_child,renting
156,28,2018,full_time,partnered_no_child,renting
156,29,2019,unemployed,single_no_child,renting
156,30,2020,full_time,single_no_child,renting
157,18,2008,education,single_no_child,parental_home
157,19,2009,education,single_no_child,parental_home
157,20,2010,full_time,single_no_child,parental_home
157,21,2011,full_time,single_no_child,parental_home
157,22,2012,full_time,single_no_child,parental_home
157,23,2013,inactive_care,single_no_child,renting
157,24,2014,full_time,single_no_child,renting
157,25,2015,full_time,single_parent,renting
157,26,2016,full_time,single_parent,renting
157,27,2017,full_time,single_parent,renting
157,28,2018,full_time,single_parent,renting
157,29,2019,full_time,single_parent,owner_occupied
157,30,2020,inactive_care,single_parent,owner_occupied
158,18,2008,education,single_no_child,parental_home
158,19,2009,education,single_no_child,parental_home
158,20,2010,education,single_no_child,parental_home
158,21,2011,education,single_parent,renting
158,22,2012,education,single_parent,renting
158,23,2013,full_time,single_parent,renting
158,24,2014,inactive_care,partnered_with_child,renting
158,25,2015,full_time,partnered_with_child,renting
158,26,2016,full_time,partnered_with_child,renting
158,27,2017,full_time,partnered_with_child,renting
158,28,2018,part_time,partnered_with_child,renting
158,29,2019,full_time,partnered_with_child,renting
158,30,2020,full_time,partnered_with_child,renting
159,18,2011,inactive_care,single_no_child,parental_home
159,19,2012,education,single_no_child,parental_home
159,20,2013,education,single_no_child,parental_home
159,21,2014,education,single_no_child,parental_home
159,22,2015,education,partnered_no_child,parental_home
159,23,2016,full_time,partnered_no_child,parental_home
159,24,2017,full_time,partnered_no_child,parental_home
159,25,2018,full_time,partnered_no_child,renting
159,26,2019,education,partnered_no_child,renting
159,27,2020,full_time,partnered_no_child,renting
159,28,2021,full_time,partnered_with_child,renting
159,29,2022,unemployed,partnered_with_child,renting
159,30,2023,unemployed,partnered_with_child,renting
160,18,2012,education,single_no_child,renting
160,19,2013,education,single_no_child,renting
160,20,2014,education,single_no_child,renting
160,21,2015,education,single_no_child,renting
160,22,2016,education,single_no_child,renting
160,23,2017,full_time,single_no_child,renting
160,24,2018,full_time,partnered_no_child,renting
160,25,2019,part_time,partnered_with_child,renting
160,26,2020,full_time,partnered_with_child,renting
160,27,2021,full_time,partnered_with_child,renting
160,28,2022,full_time,partnered_with_child,renting
160,29,2023,full_time,partnered_with_child,renting
160,30,2024,full_time,partnered_with_child,renting
161,18,2009,education,single_no_child,parental_home
161,19,2010,education,single_no_child,parental_home
161,20,2011,unemployed,single_no_child,parental_home
161,21,2012,inactive_care,single_no_child,parental_home
161,22,2013,full_time,single_no_child,parental_home
161,23,2014,unemployed,single_parent,parental_home
161,24,2015,full_time,partnered_with_child,renting
161,25,2016,part_time,partnered_with_child,renting
161,26,2017,unemployed,single_parent,renting
161,27,2018,unemployed,single_parent,renting
161,28,2019,part_time,single_parent,renting
161,29,2020,full_time,single_parent,renting
161,30,2021,full_time,single_parent,renting
162,18,2009,education,single_no_child,parental_home
162,19,2010,education,single_no_child,parental_home
162,20,2011,education,single_no_child,parental_home
162,21,2012,full_time,single_no_child,parental_home
162,22,2013,full_time,single_no_child,parental_home
162,23,2014,full_time,single_no_child,parental_home
162,24,2015,full_time,single_no_child,parental_home
162,25,2016,inactive_care,single_no_child,parental_home
162,26,2017,inactive_care,partnered_no_child,parental_home
162,27,2018,part_time,partnered_no_child,parental_home
162,28,2019,part_time,partnered_no_child,parental_home
162,29,2020,full_time,partnered_no_child,parental_home
162,30,2021,full_time,partnered_no_child,renting
163,18,2010,education,single_no_child,parental_home
163,19,2011,education,single_no_child,parental_home
163,20,2012,education,single_no_child,parental_home
163,21,2013,full_time,single_no_child,parental_home
163,22,2014,full_time,single_no_child,parental_home
163,23,2015,full_time,single_no_child,parental_home
163,24,2016,full_time,single_no_child,parental_home
163,25,2017,inactive_care,single_no_child,parental_home
163,26,2018,inactive_care,single_no_child,parental_home
163,27,2019,part_time,single_no_child,parental_home
163,28,2020,part_time,single_no_child,parental_home
163,29,2021,part_time,partnered_no_child,parental_home
163,30,2022,full_time,partnered_no_child,parental_home
164,18,2010,full_time,single_no_child,renting
164,19,2011,education,single_no_child,renting
164,20,2012,unemployed,single_no_child,renting
164,21,2013,education,single_no_child,renting
164,22,2014,education,single_no_child,renting
164,23,2015,full_time,single_no_child,renting
164,24,2016,full_time,single_no_child,renting
164,25,2017,full_time,single_no_child,renting
164,26,2018,full_time,single_no_child,renting
164,27,2019,full_time,partnered_with_child,renting
164,28,2020,part_time,partnered_with_child,renting
164,29,2021,full_time,partnered_with_child,renting
164,30,2022,full_time,partnered_with_child,renting
165,18,2010,education,single_no_child,parental_home
165,19,2011,education,single_no_child,parental_home
165,20,2012,education,single_no_child,parental_home
165,21,2013,education,single_no_child,parental_home
165,22,2014,education,single_no_child,parental_home
165,23,2015,full_time,single_no_child,parental_home
165,24,2016,full_time,single_no_child,parental_home
